Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__2
40869.0;0.0;32.6;21.4;9.2;1.9;27.6;75.25;0.866667;6.4
40870.0;1.8;32.5;23.5;9.1;1.7;27.06;84.75;0.9;1.3
40871.0;0.0;33.6;25.4;7.6;1.5;27.8;77.25;1.133333;0.0
40872.0;9.3;33.8;24.4;5.6;2.0;28.06;80.75;1.033333;1.8
40873.0;1.4;30.8;22.9;1.0;1.3;26.28;88.5;0.166667;0.0
40874.0;0.0;33.1;23.6;10.2;1.3;27.66;79.75;1.166667;9.3
40875.0;0.0;33.6;23.8;9.9;2.5;28.04;77.25;1.666667;1.4
40876.0;0.0;33.3;25.5;7.1;2.0;28.2;78.25;1.7;0.0
40877.0;5.6;33.7;23.8;6.5;3.0;28.2;77.25;1.933333;0.0
40878.0;11.2;32.5;24.7;3.5;2.0;27.48;80.25;1.066667;0.0
40879.0;0.5;32.2;22.8;7.0;1.6;27.52;83.25;1.4;5.6
40880.0;0.0;32.0;21.7;8.2;1.1;27.04;76.0;1.533333;11.2
40881.0;0.0;33.1;22.0;10.3;0.9;27.22;74.0;1.066667;0.5
40882.0;11.2;33.7;23.1;9.7;1.4;27.06;82.0;1.2;0.0
40883.0;2.6;34.0;23.4;9.4;0.7;27.94;75.5;1.6;0.0
40884.0;5.5;32.9;23.5;7.7;1.2;27.32;82.5;1.333333;11.2
40885.0;36.2;33.0;23.0;5.4;0.6;26.44;87.75;1.066667;2.6
40886.0;0.0;32.2;22.8;10.1;0.7;27.26;81.0;1.266667;5.5
40887.0;20.6;33.3;22.4;9.4;0.4;27.04;83.5;1.033333;36.2
40888.0;0.1;32.1;22.6;8.2;1.1;26.94;81.25;0.966667;0.0
40889.0;20.6;32.6;23.0;8.1;0.3;27.04;87.0;1.366667;20.6
40890.0;4.0;31.7;24.7;8.9;0.6;26.98;81.5;1.966667;0.1
40891.0;0.0;31.9;24.8;7.6;0.4;27.68;83.5;1.3;20.6
40892.0;7.6;32.7;23.6;6.4;0.8;27.52;81.0;1.466667;4.0
40893.0;0.0;33.2;22.6;6.9;0.4;27.5;74.75;1.566667;0.0
40894.0;4.4;33.1;22.6;8.5;0.9;27.22;76.5;2.033333;7.6
40895.0;6.6;32.9;23.4;7.7;0.4;27.06;82.5;1.066667;0.0
40896.0;0.0;32.7;23.5;7.5;0.7;27.46;73.75;1.6;4.4
40897.0;3.0;34.5;23.4;8.7;0.7;27.5;80.25;0.7;6.6
40898.0;19.6;33.3;23.0;5.3;0.5;26.86;87.25;0.833333;0.0
40899.0;0.0;32.9;23.5;7.9;0.3;27.54;76.25;2.1;3.0
40900.0;0.2;32.1;23.6;4.7;0.8;27.38;78.5;1.033333;19.6
40901.0;0.0;33.3;23.6;7.3;0.5;28.06;78.75;1.633333;0.0
40902.0;20.0;34.1;22.5;6.1;1.5;26.84;86.75;1.6;0.2
40903.0;1.3;31.5;24.7;5.8;2.6;26.94;86.5;1.266667;0.0
40904.0;17.8;31.5;23.6;2.3;1.6;26.62;90.5;0.666667;20.0
40905.0;1.1;31.3;23.0;3.4;0.9;26.78;84.75;0.8;1.3
40906.0;2.0;32.3;23.0;7.0;1.5;27.06;80.5;1.433333;17.8
40907.0;0.0;33.4;23.5;9.6;1.5;27.54;81.5;1.233333;1.1
40908.0;0.4;32.5;24.2;7.6;2.5;27.54;82.25;1.6;2.0
40909.0;0.8;32.9;24.7;5.6;2.3;27.96;80.5;0.533333;0.0
40910.0;0.0;32.9;23.3;8.1;3.2;28.04;75.5;1.866667;0.4
40911.0;0.0;33.6;24.7;5.9;2.5;27.96;69.0;1.866667;0.8
40912.0;13.4;33.3;23.4;3.5;3.0;27.86;89.5;1.1;0.0
40913.0;32.4;30.3;22.4;0.0;1.5;25.5;89.5;0.466667;0.0
40914.0;34.8;30.7;22.2;4.8;0.5;25.98;92.25;1.066667;13.4
40915.0;3.2;32.2;23.2;9.4;1.0;27.02;81.25;1.2;32.4
40916.0;4.4;32.7;24.4;8.6;1.5;26.98;84.75;1.1;34.8
40917.0;13.7;31.8;22.5;6.5;2.0;27.26;91.0;1.5;3.2
40918.0;29.0;30.8;22.5;5.4;1.3;25.88;88.75;1.1;4.4
40919.0;43.4;31.3;22.6;3.5;1.1;25.7;90.25;1.033333;13.7
40920.0;23.5;31.3;23.3;6.9;0.6;26.12;88.0;1.433333;29.0
40921.0;6.3;31.1;22.6;7.7;1.0;26.08;87.75;1.6;43.4
40922.0;0.4;31.8;24.3;6.8;1.5;27.14;85.25;0.5;23.5
40923.0;5.0;31.5;22.1;2.2;1.5;27.34;86.5;1.333333;6.3
40924.0;24.2;29.8;22.1;0.0;1.0;24.04;96.25;0.866667;0.4
40925.0;0.0;29.5;22.3;0.4;0.5;25.86;89.5;0.266667;5.0
40926.0;15.1;29.9;21.8;3.3;0.8;25.28;93.0;0.266667;24.2
40927.0;42.4;30.1;21.8;3.2;0.7;24.6;95.5;0.666667;0.0
40928.0;0.1;31.7;23.2;6.7;0.5;25.82;87.5;0.566667;15.1
40929.0;38.7;30.3;23.0;1.3;0.8;25.68;92.25;1.2;42.4
40930.0;9.2;29.7;22.6;2.9;0.9;25.82;95.0;0.0;0.1
40931.0;32.7;29.9;22.8;2.8;0.3;25.04;93.5;0.833333;38.7
40932.0;34.1;30.4;22.5;5.3;0.4;25.06;89.0;1.566667;9.2
40933.0;4.2;31.0;23.8;8.6;0.6;26.54;87.75;1.066667;32.7
40934.0;8.7;31.8;23.6;6.9;0.9;26.98;87.25;0.6;34.1
40935.0;24.2;31.9;22.6;7.3;1.3;26.94;88.75;0.866667;4.2
40936.0;3.7;31.9;23.4;9.6;1.3;26.86;86.0;1.133333;8.7
40937.0;3.2;31.1;23.3;8.0;1.2;26.96;82.75;1.133333;24.2
40938.0;0.0;32.9;22.6;7.0;1.7;27.36;81.5;1.466667;3.7
40939.0;3.0;32.4;23.4;8.1;0.9;26.84;81.5;0.866667;3.2
40940.0;1.8;33.2;24.4;9.3;1.5;27.58;78.0;0.966667;0.0
40941.0;1.0;32.6;22.8;6.6;2.3;27.72;75.0;2.233333;3.0
40942.0;5.8;32.8;23.2;9.0;1.7;26.56;82.75;0.866667;1.8
40943.0;21.3;32.9;22.4;4.4;1.8;26.38;82.5;1.633333;1.0
40944.0;4.4;32.8;23.1;7.8;1.7;26.66;83.5;0.866667;5.8
40945.0;8.4;32.8;23.0;5.3;2.7;26.78;83.25;0.866667;21.3
40946.0;44.7;31.7;23.3;6.0;0.6;26.46;91.25;0.9;4.4
40947.0;13.8;29.7;23.8;4.1;0.9;25.68;91.25;1.3;8.4
40948.0;9.1;29.3;24.3;0.0;0.8;25.98;90.5;0.733333;44.7
40949.0;0.9;28.4;22.9;0.0;0.6;25.96;92.75;0.333333;13.8
40950.0;18.2;29.9;21.6;0.7;0.8;24.96;94.25;0.866667;9.1
40951.0;3.7;30.5;21.6;4.1;0.9;24.46;89.75;0.7;0.9
40952.0;2.4;30.5;22.8;2.8;1.0;24.5;90.25;0.266667;18.2
40953.0;29.9;29.9;21.6;2.0;1.0;25.0;95.25;0.333333;3.7
40954.0;2.7;27.9;22.0;1.2;0.5;24.54;95.25;0.0;2.4
40955.0;12.9;30.4;22.4;4.1;0.4;25.48;90.0;0.266667;29.9
40956.0;31.7;28.1;22.4;1.2;1.0;24.42;95.5;0.6;2.7
40957.0;1.2;29.6;23.5;3.9;0.8;25.48;94.0;0.0;12.9
40958.0;18.6;31.1;22.6;5.4;0.8;25.84;89.25;0.366667;31.7
40959.0;13.2;30.3;22.3;6.3;1.6;25.7;90.25;0.7;1.2
40960.0;20.5;30.9;21.6;5.3;0.9;25.62;92.5;0.566667;18.6
40961.0;31.0;31.9;22.4;10.5;1.2;25.88;86.5;1.7;13.2
40962.0;19.4;30.7;22.6;2.8;1.4;25.52;93.5;0.366667;20.5
40963.0;30.1;30.5;23.2;5.9;1.5;26.48;91.25;0.333333;31.0
40964.0;1.4;28.0;23.4;0.8;0.7;25.34;93.0;0.733333;19.4
40965.0;15.8;27.5;22.8;0.2;0.3;25.18;95.75;0.266667;30.1
40966.0;27.9;28.7;22.1;1.1;0.4;24.92;96.0;0.3;1.4
40967.0;17.1;28.7;22.0;1.6;0.5;25.2;96.5;0.166667;15.8
40968.0;13.6;29.9;22.2;6.5;0.3;25.32;94.25;0.133333;27.9
40969.0;8.4;29.9;22.7;3.3;1.2;25.34;92.0;1.066667;17.1
40970.0;14.8;30.7;21.8;3.2;0.2;25.8;93.5;0.433333;13.6
40971.0;35.3;29.5;22.6;4.2;0.3;25.5;93.5;0.7;8.4
40972.0;2.4;30.7;23.4;7.8;0.5;26.02;91.25;0.333333;14.8
40973.0;11.3;30.5;23.0;5.2;0.5;25.86;92.0;0.866667;35.3
40974.0;11.8;31.3;22.2;4.9;0.4;25.52;89.25;0.3;2.4
40975.0;0.2;30.7;22.8;1.9;0.4;25.54;88.75;0.533333;11.3
40976.0;42.4;30.5;22.3;4.7;0.4;25.36;91.25;1.0;11.8
40977.0;14.5;30.3;22.5;5.5;0.3;25.68;93.25;0.166667;0.2
40978.0;12.2;31.0;23.0;5.4;0.3;26.08;92.25;0.933333;42.4
40979.0;81.9;29.9;23.0;5.1;0.2;26.16;95.75;0.866667;14.5
40980.0;49.6;28.8;22.8;2.1;0.3;25.56;94.75;0.533333;12.2
40981.0;33.1;29.4;22.6;3.7;0.1;25.6;92.5;0.533333;81.9
40982.0;32.8;29.9;21.7;4.0;0.3;25.44;95.75;0.266667;49.6
40983.0;2.8;31.4;22.7;2.9;0.2;25.72;88.5;0.6;33.1
40984.0;10.9;31.1;23.2;4.9;0.6;26.42;91.25;1.133333;32.8
40985.0;0.2;33.6;23.0;8.1;1.1;27.8;77.5;1.6;2.8
40986.0;35.8;32.7;23.5;6.7;1.1;26.58;88.5;1.033333;10.9
40987.0;2.8;30.7;22.6;1.0;0.7;25.78;91.25;0.0;0.2
40988.0;60.3;31.1;22.8;4.0;0.6;26.4;91.75;0.233333;35.8
40989.0;8.6;31.9;23.3;4.7;0.8;26.3;90.25;0.633333;2.8
40990.0;62.7;31.4;23.1;3.6;0.5;25.98;88.75;0.633333;60.3
40991.0;32.4;32.2;23.0;4.6;0.8;26.16;91.25;0.533333;8.6
40992.0;24.1;32.1;22.6;5.6;0.9;26.06;88.0;1.433333;62.7
40993.0;23.4;31.5;23.4;2.4;1.2;25.66;88.5;0.1;32.4
40994.0;38.0;31.7;23.5;2.4;1.4;26.3;92.0;1.033333;24.1
40995.0;49.2;31.3;23.1;4.4;1.0;26.38;90.0;2.066667;23.4
40996.0;10.3;26.3;22.5;0.0;0.9;24.24;96.25;0.0;38.0
40997.0;6.2;32.4;24.2;8.9;0.9;26.96;84.25;1.666667;49.2
40998.0;10.5;31.9;23.8;6.1;1.3;27.16;87.75;1.366667;10.3
40999.0;22.3;31.5;23.7;3.9;1.2;26.34;90.0;0.7;6.2
41000.0;7.9;32.7;23.6;5.0;1.2;27.5;87.0;0.7;10.5
41001.0;19.2;32.8;23.7;8.0;1.6;27.0;86.75;1.366667;22.3
41002.0;3.6;32.4;22.9;6.6;1.5;27.0;89.0;0.9;7.9
41003.0;17.2;32.5;22.9;8.8;1.5;26.66;85.0;1.333333;19.2
41004.0;1.2;33.1;23.5;7.0;1.6;27.08;81.75;1.533333;3.6
41005.0;0.0;32.7;24.7;5.3;1.4;28.0;79.75;2.2;17.2
41006.0;12.8;32.9;23.6;6.6;2.0;27.94;84.5;2.266667;1.2
41007.0;29.2;32.5;22.1;6.2;1.6;27.0;89.5;1.633333;0.0
41008.0;0.0;26.5;23.0;0.0;1.2;24.24;92.25;0.166667;12.8
41009.0;37.6;32.2;23.0;7.4;0.6;27.02;89.5;1.733333;29.2
41010.0;20.8;32.3;22.6;7.1;1.1;26.8;89.5;2.766667;0.0
41011.0;38.0;32.8;23.1;7.1;1.2;26.88;90.25;0.533333;37.6
41012.0;1.2;31.9;23.4;6.1;1.2;27.26;86.75;0.966667;20.8
41013.0;8.4;30.7;22.2;1.8;1.1;26.12;90.5;1.566667;38.0
41014.0;15.3;31.9;22.4;2.3;0.6;26.1;91.25;0.933333;1.2
41015.0;5.6;30.7;22.7;1.1;0.5;25.54;91.0;0.766667;8.4
41016.0;46.2;31.4;22.8;6.3;0.6;26.2;91.25;0.766667;15.3
41017.0;16.2;33.3;22.6;7.5;0.4;26.62;87.0;1.1;5.6
41018.0;3.8;32.9;23.6;7.5;0.7;27.14;85.25;1.066667;46.2
41019.0;16.9;32.1;24.6;7.9;0.7;27.18;87.25;1.4;16.2
41020.0;14.8;29.9;22.8;3.0;0.6;26.18;90.25;1.133333;3.8
41021.0;3.1;31.3;23.2;6.7;0.3;26.46;86.25;1.266667;16.9
41022.0;17.0;31.8;23.0;5.2;0.6;26.6;88.5;1.933333;14.8
41023.0;6.1;32.5;23.2;7.9;0.5;27.02;85.0;1.1;3.1
41024.0;0.0;31.9;23.5;8.1;0.6;27.2;87.0;0.766667;17.0
41025.0;2.9;31.5;23.4;3.8;0.8;27.1;89.0;0.833333;6.1
41026.0;0.0;32.4;23.3;8.0;0.9;27.64;83.75;1.533333;0.0
41027.0;15.4;32.2;22.7;5.1;1.0;26.58;88.5;0.666667;2.9
41028.0;0.1;33.3;23.0;7.8;0.8;26.9;85.75;0.8;0.0
41029.0;0.0;33.4;23.1;6.6;1.1;27.48;84.0;0.366667;15.4
41030.0;0.7;32.8;22.4;7.1;2.0;26.88;82.25;0.933333;0.1
41031.0;0.0;32.8;23.0;8.0;1.4;26.96;81.75;1.266667;0.0
41032.0;6.6;31.9;23.0;6.4;1.8;27.24;87.25;1.366667;0.7
41033.0;0.6;32.0;22.5;6.9;1.3;26.82;86.25;1.033333;0.0
41034.0;6.6;32.6;22.8;7.4;0.9;26.64;82.0;0.766667;6.6
41035.0;0.9;33.6;22.6;7.7;1.5;27.08;81.75;0.8;0.6
41036.0;22.3;33.5;22.1;7.9;1.7;26.44;85.0;0.7;6.6
41037.0;9.8;32.5;21.9;6.4;1.5;26.12;88.0;1.766667;0.9
41038.0;5.7;33.1;22.2;8.4;1.4;27.02;82.25;0.533333;22.3
41039.0;17.0;32.7;22.7;7.6;1.8;26.72;81.5;1.1;9.8
41040.0;10.3;31.5;22.1;5.4;1.4;26.02;90.5;0.966667;5.7
41041.0;6.2;32.1;22.7;7.3;1.2;26.68;89.0;0.9;17.0
41042.0;0.1;31.7;22.4;5.7;1.2;26.5;88.0;1.1;10.3
41043.0;32.2;32.7;22.5;7.6;1.3;26.88;84.0;1.4;6.2
41044.0;8.7;32.3;22.5;6.2;1.5;26.74;87.0;0.866667;0.1
41045.0;2.8;32.5;23.3;8.7;1.6;27.16;82.75;0.966667;32.2
41046.0;7.0;32.1;22.5;5.7;1.6;26.62;88.75;2.366667;8.7
41047.0;0.0;32.7;22.4;8.7;1.6;26.94;81.25;1.066667;2.8
41048.0;0.0;32.5;22.5;8.4;1.9;27.24;77.25;2.166667;7.0
41049.0;0.0;31.9;21.3;9.3;2.0;27.14;76.0;2.1;0.0
41050.0;4.2;32.4;22.0;9.8;2.4;26.66;79.75;1.533333;0.0
41051.0;0.0;32.7;22.1;8.8;2.3;26.94;80.0;1.033333;0.0
41052.0;11.5;32.9;23.0;9.1;1.4;26.76;82.75;1.166667;4.2
41053.0;28.4;32.1;22.6;7.7;1.7;26.48;85.5;0.966667;0.0
41054.0;4.8;32.0;22.4;9.2;1.2;27.2;82.25;1.466667;11.5
41055.0;20.3;32.4;21.4;9.4;1.8;26.5;82.75;0.766667;28.4
41056.0;0.0;32.9;22.8;9.6;1.7;27.46;77.25;1.266667;4.8
41057.0;10.8;33.2;22.3;9.1;2.1;26.56;81.5;1.1;20.3
41058.0;0.0;32.5;22.9;9.3;1.8;27.2;81.75;1.466667;0.0
41059.0;7.6;33.0;21.9;5.4;1.8;26.84;85.75;1.033333;10.8
41060.0;1.4;32.6;23.0;10.4;2.9;27.08;82.75;1.6;0.0
41061.0;15.8;33.3;22.2;7.6;1.3;26.8;86.75;1.3;7.6
41062.0;5.1;31.8;22.5;6.9;1.5;26.24;85.5;1.2;1.4
41063.0;21.3;30.5;22.1;3.6;1.3;25.36;91.5;0.466667;15.8
41064.0;2.8;31.7;22.3;7.5;1.1;26.32;82.0;0.966667;5.1
41065.0;0.0;32.8;21.9;9.5;1.5;27.5;76.75;2.0;21.3
41066.0;4.8;32.5;23.2;10.2;2.1;27.26;80.5;1.266667;2.8
41067.0;56.6;33.3;22.9;9.0;2.1;26.82;82.25;1.233333;0.0
41068.0;15.0;33.3;23.3;10.1;1.9;27.24;83.5;1.433333;4.8
41069.0;11.8;32.5;23.2;6.6;1.3;26.6;87.75;1.133333;56.6
41070.0;4.0;32.9;22.6;8.4;1.3;27.42;81.25;0.566667;15.0
41071.0;0.0;32.6;23.5;10.1;1.6;27.6;80.75;1.3;11.8
41072.0;1.0;33.3;22.7;9.3;1.8;27.32;82.0;1.533333;4.0
41073.0;3.1;31.5;21.0;8.4;1.8;26.4;87.0;1.1;0.0
41074.0;11.4;32.7;22.1;10.3;1.4;26.44;80.25;1.366667;1.0
41075.0;2.4;32.2;23.0;7.8;1.7;26.3;85.0;0.566667;3.1
41076.0;9.3;32.7;21.5;6.6;1.4;26.9;86.25;0.833333;11.4
41077.0;2.6;31.9;21.4;8.6;1.4;26.6;81.25;0.8;2.4
41078.0;3.4;32.0;22.1;8.6;1.4;26.26;84.75;1.033333;9.3
41079.0;14.2;31.7;21.9;7.1;1.4;26.5;87.0;0.9;2.6
41080.0;0.3;32.3;21.4;9.6;1.0;26.74;84.0;0.633333;3.4
41081.0;9.2;32.4;21.0;9.2;1.5;25.98;83.25;1.2;14.2
41082.0;36.5;32.0;20.9;6.8;1.3;25.82;87.0;0.966667;0.3
41083.0;0.0;32.6;21.6;9.4;1.0;26.66;79.5;1.733333;9.2
41084.0;4.4;32.4;21.5;9.1;1.3;26.38;81.75;0.866667;36.5
41085.0;10.6;32.1;20.4;7.1;1.7;25.24;84.75;1.1;0.0
41086.0;30.2;32.1;21.2;5.0;1.2;25.22;92.0;0.666667;4.4
41087.0;4.3;32.5;22.5;9.9;1.0;26.18;82.25;1.0;10.6
41088.0;37.4;32.4;21.6;9.0;2.9;26.18;84.0;1.533333;30.2
41089.0;1.1;32.4;21.9;8.8;0.5;25.86;83.0;1.3;4.3
41090.0;1.1;31.9;22.3;5.6;1.9;25.9;88.25;0.9;37.4
41091.0;33.0;32.2;22.2;8.4;1.4;26.38;83.75;1.266667;1.1
41092.0;3.4;33.0;22.0;7.2;1.7;25.94;86.5;0.7;1.1
41093.0;4.6;32.4;22.2;8.3;1.1;26.12;82.0;1.233333;33.0
41094.0;13.6;30.6;21.7;5.4;2.2;25.66;89.75;0.2;3.4
41095.0;5.2;32.2;22.4;8.4;1.4;26.5;82.75;1.066667;4.6
41096.0;13.6;32.2;23.0;7.5;1.6;26.8;80.75;1.466667;13.6
41097.0;12.8;33.1;22.9;9.8;1.8;26.96;79.25;1.466667;5.2
41098.0;75.3;33.3;22.2;7.3;1.8;26.5;84.75;0.733333;13.6
41099.0;19.0;32.0;22.5;4.0;1.7;25.88;92.25;0.7;12.8
41100.0;14.9;31.7;22.5;8.9;1.3;26.48;85.25;0.966667;75.3
41101.0;8.9;31.9;21.9;6.4;1.6;26.72;84.75;2.0;19.0
41102.0;0.0;32.4;22.8;10.0;1.2;26.86;84.0;0.7;14.9
41103.0;27.1;33.3;22.1;7.4;1.6;26.8;82.75;0.4;8.9
41104.0;1.3;32.9;22.8;7.0;1.8;26.64;83.0;1.166667;0.0
41105.0;16.4;32.4;22.2;7.5;1.7;26.84;84.75;1.266667;27.1
41106.0;20.3;33.1;21.8;9.6;1.5;26.68;81.5;0.966667;1.3
41107.0;0.0;32.8;23.2;9.7;2.2;27.44;77.75;1.466667;16.4
41108.0;1.0;33.0;21.4;4.9;1.2;26.78;84.25;1.233333;20.3
41109.0;0.8;32.4;22.2;9.2;1.1;26.64;81.75;1.0;0.0
41110.0;0.1;32.1;22.4;8.2;1.1;27.24;81.0;1.866667;1.0
41111.0;2.4;31.9;21.4;7.8;1.4;26.9;82.5;1.2;0.8
41112.0;16.0;32.6;21.7;9.9;1.8;26.36;81.5;1.666667;0.1
41113.0;0.0;32.5;24.2;10.1;1.8;27.38;78.75;1.7;2.4
41114.0;1.0;32.0;22.9;5.1;2.1;27.02;83.0;1.866667;16.0
41115.0;8.0;31.9;21.8;8.3;2.0;26.5;81.5;1.533333;0.0
41116.0;0.0;32.5;22.6;9.6;1.8;27.0;83.25;1.2;1.0
41117.0;0.0;32.6;23.1;9.2;2.4;27.6;77.0;1.866667;8.0
41118.0;13.4;32.6;21.9;8.7;2.2;26.86;79.25;1.933333;0.0
41119.0;0.0;32.8;22.3;8.8;2.6;27.46;78.75;1.3;0.0
41120.0;0.0;32.6;22.1;9.0;2.7;27.36;79.25;1.233333;13.4
41121.0;0.0;32.5;22.4;9.6;4.2;26.92;81.25;1.133333;0.0
41122.0;0.0;32.5;21.5;9.8;1.1;27.44;76.0;2.033333;0.0
41123.0;0.0;33.6;23.0;9.9;2.1;27.7;76.0;1.033333;0.0
41124.0;28.4;34.1;23.0;8.8;2.8;27.98;74.5;1.5;0.0
41125.0;12.2;33.1;22.2;5.5;2.8;27.2;78.75;0.533333;0.0
41126.0;0.0;32.3;22.8;4.0;2.2;26.48;82.0;0.9;28.4
41127.0;0.7;34.3;22.4;9.6;1.3;27.76;79.25;1.766667;12.2
41128.0;2.3;32.0;22.0;5.7;2.2;26.7;83.25;1.066667;0.0
41129.0;10.0;32.4;21.5;3.9;1.1;25.94;87.5;1.766667;0.7
41130.0;0.0;31.8;22.3;9.0;0.8;26.62;79.0;1.966667;2.3
41131.0;0.1;32.8;23.0;9.2;2.8;26.76;81.25;1.766667;10.0
41132.0;0.0;32.2;22.4;8.4;2.3;26.8;78.75;2.033333;0.0
41133.0;0.4;32.1;21.5;9.0;1.0;26.98;79.25;2.066667;0.1
41134.0;0.0;32.6;22.8;9.8;0.9;26.8;79.25;1.6;0.0
41135.0;3.3;33.1;22.4;8.5;1.4;26.54;83.75;1.166667;0.4
41136.0;7.2;31.6;21.9;7.6;1.4;26.36;84.0;1.2;0.0
41137.0;0.0;32.2;22.6;9.5;1.0;26.52;80.25;1.3;3.3
41138.0;7.1;32.5;21.8;8.7;2.5;27.0;81.0;1.366667;7.2
41139.0;0.0;32.4;22.2;9.4;2.0;27.12;78.25;1.333333;0.0
41140.0;0.0;32.3;22.6;9.4;2.0;27.18;81.25;0.933333;7.1
41141.0;0.0;32.3;22.7;8.7;1.3;27.14;79.5;1.1;0.0
41142.0;0.0;31.5;23.0;9.0;0.7;26.72;81.0;1.966667;0.0
41143.0;0.1;33.1;21.6;8.3;0.6;27.24;78.25;1.433333;0.0
41144.0;9.3;32.6;21.3;9.9;0.6;26.28;81.5;1.866667;0.0
41145.0;0.0;32.5;22.4;9.6;1.1;27.12;76.0;2.133333;0.1
41146.0;0.0;32.7;22.2;9.6;1.1;27.26;73.25;2.2;9.3
41147.0;0.0;32.7;22.1;10.3;1.1;27.56;72.75;2.1;0.0
41148.0;0.2;33.5;22.4;10.0;1.0;27.7;77.0;1.533333;0.0
41149.0;0.6;33.0;21.1;7.9;1.1;26.54;83.5;1.066667;0.0
41150.0;30.3;33.5;22.1;8.1;2.2;25.96;85.5;1.2;0.2
41151.0;0.0;32.7;22.5;9.1;1.5;27.38;78.75;1.3;0.6
41152.0;9.6;32.3;22.1;8.7;1.7;26.78;80.0;1.9;30.3
41153.0;9.0;31.1;20.6;7.3;1.5;26.08;88.25;0.9;0.0
41154.0;14.2;33.0;21.8;9.0;1.7;25.72;87.75;1.766667;9.6
41155.0;4.9;32.6;21.6;8.1;1.7;26.44;83.75;0.6;9.0
41156.0;0.0;32.6;21.3;10.0;1.9;27.24;76.75;1.966667;14.2
41157.0;0.0;32.4;22.5;9.8;2.2;27.22;76.0;2.166667;4.9
41158.0;0.0;33.3;22.3;10.3;2.3;27.34;76.25;0.866667;0.0
41159.0;0.0;33.0;22.0;8.7;2.6;27.72;77.25;1.533333;0.0
41160.0;0.0;33.1;22.2;10.1;2.6;27.68;74.75;2.0;0.0
41161.0;0.0;33.1;22.1;8.9;2.6;27.22;79.75;1.833333;0.0
41162.0;0.0;33.0;22.1;6.8;3.1;27.26;86.25;1.866667;0.0
41163.0;16.1;33.2;21.3;5.8;0.9;26.36;83.25;0.966667;0.0
41164.0;0.3;32.9;21.8;9.7;1.4;27.24;72.75;1.9;0.0
41165.0;0.0;34.5;22.7;9.8;2.8;27.8;71.0;2.166667;16.1
41166.0;38.0;33.6;21.7;8.3;2.6;26.94;90.25;1.566667;0.3
41167.0;0.0;32.5;22.2;9.6;1.5;27.14;77.75;2.2;0.0
41168.0;0.0;33.1;21.5;0.5;2.1;27.08;80.75;1.766667;38.0
41169.0;0.4;32.8;22.5;7.4;1.8;27.24;77.75;1.3;0.0
41170.0;0.0;33.4;22.0;6.7;2.2;27.82;73.0;1.733333;0.0
41171.0;1.2;33.2;20.9;7.8;2.8;27.12;79.5;1.7;0.4
41172.0;7.6;32.2;21.5;6.7;1.9;26.82;83.5;2.2;0.0
41173.0;0.0;33.2;21.6;9.5;1.5;27.5;75.0;1.8;1.2
41174.0;0.9;33.2;23.2;7.6;2.3;27.34;76.5;1.933333;7.6
41175.0;0.3;33.3;23.8;8.1;2.6;27.74;80.5;1.366667;0.0
41176.0;0.3;32.7;24.3;7.4;2.0;27.34;78.25;1.333333;0.9
41177.0;23.5;31.9;22.4;7.8;1.9;26.9;88.0;1.266667;0.3
41178.0;0.0;33.8;22.1;9.7;1.8;27.18;76.75;1.433333;0.3
41179.0;63.1;33.1;22.0;7.5;2.7;25.82;86.75;1.566667;23.5
41180.0;1.2;32.3;23.4;7.7;1.5;26.84;81.0;1.366667;0.0
41181.0;6.4;32.2;22.6;7.0;1.8;26.68;84.25;0.866667;63.1
41182.0;7.2;32.8;23.5;8.3;1.7;26.64;80.0;1.7;1.2
41183.0;0.0;33.4;24.3;9.9;1.6;27.76;76.5;1.533333;6.4
41184.0;0.0;33.7;24.5;8.8;3.3;28.16;79.5;0.866667;7.2
41185.0;0.0;32.6;22.8;7.5;0.1;27.78;75.75;1.1;0.0
41186.0;3.7;33.4;23.0;8.5;2.0;27.34;79.75;1.7;0.0
41187.0;0.0;32.3;24.2;6.3;2.0;27.46;79.75;1.433333;0.0
41188.0;0.0;32.6;23.6;6.7;1.7;31.42;78.5;1.866667;3.7
41189.0;5.4;33.9;22.7;9.5;2.2;27.46;76.0;2.0;0.0
41190.0;4.5;33.1;23.3;8.1;2.2;27.34;79.5;1.1;0.0
41191.0;0.8;33.0;23.7;3.8;2.0;27.66;85.0;0.433333;5.4
41192.0;11.6;31.7;23.3;3.5;2.0;26.86;90.75;1.366667;4.5
41193.0;0.0;32.5;22.5;8.3;1.3;27.62;74.0;1.6;0.8
41194.0;0.0;33.1;23.1;8.8;2.4;27.58;76.0;1.133333;11.6
41195.0;0.0;33.0;23.3;6.7;2.3;27.64;76.25;1.966667;0.0
41196.0;0.0;31.0;24.4;1.8;2.4;27.04;77.0;1.933333;0.0
41197.0;0.2;33.2;22.7;3.9;2.2;27.6;76.75;1.266667;0.0
41198.0;0.0;32.8;23.3;2.4;1.8;27.38;80.0;1.533333;0.0
41199.0;0.1;32.9;22.8;3.9;2.5;27.66;75.25;1.733333;0.2
41200.0;0.0;33.6;23.3;8.1;1.7;28.08;74.5;1.8;0.0
41201.0;0.0;33.6;22.8;9.1;2.0;27.86;74.75;1.966667;0.1
41202.0;2.1;33.0;22.2;6.8;2.4;27.4;79.0;1.433333;0.0
