Date;Precipitation;MaxTemp;MinTemp;Insolation;Evaporation;AvgTemp;AvgHumidity;AvgWindSpeed;Precipitation__1;MaxTemp__1;MinTemp__1;Insolation__1;Precipitation__2;MaxTemp__2;MinTemp__2;Insolation__2
40820.0;0.0;22.8;9.9;5.2;2.0;16.74;76.25;3.833333;0.0;20.4;13.6;10.4;0.0;25.4;17.0;3.7
40821.0;26.4;26.3;15.8;6.5;2.5;19.38;79.75;3.733333;0.0;22.8;9.9;5.2;0.0;20.4;13.6;10.4
40822.0;0.0;26.8;14.7;10.2;2.2;19.14;76.0;4.433333;26.4;26.3;15.8;6.5;0.0;22.8;9.9;5.2
40823.0;0.0;28.8;16.0;9.4;1.9;21.84;77.0;4.633333;0.0;26.8;14.7;10.2;26.4;26.3;15.8;6.5
40824.0;0.0;25.6;19.2;1.1;2.2;21.82;87.5;1.233333;0.0;28.8;16.0;9.4;0.0;26.8;14.7;10.2
40825.0;3.6;30.5;19.8;5.4;1.0;23.06;79.5;2.5;0.0;25.6;19.2;1.1;0.0;28.8;16.0;9.4
40826.0;0.2;26.2;19.8;8.5;2.6;21.48;69.0;3.7;3.6;30.5;19.8;5.4;0.0;25.6;19.2;1.1
40827.0;0.0;25.0;16.0;10.3;2.6;19.42;73.5;4.966667;0.2;26.2;19.8;8.5;3.6;30.5;19.8;5.4
40828.0;0.0;23.5;15.0;0.4;2.2;19.14;81.5;5.566667;0.0;25.0;16.0;10.3;0.2;26.2;19.8;8.5
40829.0;2.0;26.4;19.0;0.9;1.4;22.12;83.75;1.966667;0.0;23.5;15.0;0.4;0.0;25.0;16.0;10.3
40830.0;0.9;26.6;19.2;8.5;1.2;21.28;74.75;4.366667;2.0;26.4;19.0;0.9;0.0;23.5;15.0;0.4
40831.0;0.0;24.0;16.2;4.0;2.2;19.1;72.75;2.2;0.9;26.6;19.2;8.5;2.0;26.4;19.0;0.9
40835.0;0.0;26.0;14.6;7.8;2.8;19.36;70.25;4.6;0.0;24.4;15.0;7.6;0.0;27.1;13.8;8.9
40836.0;0.0;23.0;15.4;8.3;2.4;18.2;73.5;5.766667;0.0;26.0;14.6;7.8;0.0;24.4;15.0;7.6
40837.0;0.0;29.6;14.8;11.1;2.7;21.0;65.5;2.233333;0.0;23.0;15.4;8.3;0.0;26.0;14.6;7.8
40838.0;0.0;32.1;15.6;11.4;3.2;23.14;58.25;3.366667;0.0;29.6;14.8;11.1;0.0;23.0;15.4;8.3
40839.0;0.0;34.8;16.8;9.8;4.0;25.44;52.25;2.3;0.0;32.1;15.6;11.4;0.0;29.6;14.8;11.1
40840.0;0.5;27.8;18.7;0.5;4.5;21.36;85.25;1.333333;0.0;34.8;16.8;9.8;0.0;32.1;15.6;11.4
40841.0;18.4;24.9;18.3;0.0;1.3;20.0;91.25;2.0;0.5;27.8;18.7;0.5;0.0;34.8;16.8;9.8
40842.0;46.8;21.3;15.9;4.7;0.7;17.98;75.25;4.866667;18.4;24.9;18.3;0.0;0.5;27.8;18.7;0.5
40843.0;1.4;23.6;12.2;10.8;2.0;17.92;37.5;5.6;46.8;21.3;15.9;4.7;18.4;24.9;18.3;0.0
40844.0;0.0;26.1;11.4;11.3;4.4;18.66;62.0;3.5;1.4;23.6;12.2;10.8;46.8;21.3;15.9;4.7
40845.0;0.0;22.7;13.2;1.1;3.5;19.06;76.0;1.233333;0.0;26.1;11.4;11.3;1.4;23.6;12.2;10.8
40846.0;2.5;23.5;16.0;10.9;1.8;17.88;74.25;3.7;0.0;22.7;13.2;1.1;0.0;26.1;11.4;11.3
40847.0;0.0;23.5;13.2;11.3;2.4;17.34;65.25;4.033333;2.5;23.5;16.0;10.9;0.0;22.7;13.2;1.1
40848.0;0.0;24.4;12.0;11.5;2.7;17.76;63.5;6.0;0.0;23.5;13.2;11.3;2.5;23.5;16.0;10.9
40849.0;0.0;25.7;13.6;11.5;3.3;18.72;64.75;4.466667;0.0;24.4;12.0;11.5;0.0;23.5;13.2;11.3
40850.0;0.0;26.5;14.0;11.7;3.5;19.1;62.5;4.233333;0.0;25.7;13.6;11.5;0.0;24.4;12.0;11.5
40851.0;0.0;30.4;15.1;11.1;3.5;21.22;64.25;3.066667;0.0;26.5;14.0;11.7;0.0;25.7;13.6;11.5
40852.0;0.0;31.1;16.0;6.5;3.6;23.9;60.5;1.8;0.0;30.4;15.1;11.1;0.0;26.5;14.0;11.7
40853.0;0.0;31.0;19.6;10.2;3.8;23.24;71.75;5.7;0.0;31.1;16.0;6.5;0.0;30.4;15.1;11.1
40854.0;0.0;27.0;16.2;9.6;2.6;19.98;67.5;4.566667;0.0;31.0;19.6;10.2;0.0;31.1;16.0;6.5
40855.0;0.0;29.1;14.6;11.2;3.0;20.98;75.75;4.133333;0.0;27.0;16.2;9.6;0.0;31.0;19.6;10.2
40856.0;0.0;35.2;18.4;9.0;2.7;26.82;60.25;3.3;0.0;29.1;14.6;11.2;0.0;27.0;16.2;9.6
40857.0;2.7;27.0;21.3;0.0;4.0;23.12;88.0;2.2;0.0;35.2;18.4;9.0;0.0;29.1;14.6;11.2
40858.0;3.8;26.3;17.6;10.2;1.3;20.1;64.25;4.1;2.7;27.0;21.3;0.0;0.0;35.2;18.4;9.0
40859.0;0.0;26.3;14.8;11.7;3.4;19.86;64.0;5.6;3.8;26.3;17.6;10.2;2.7;27.0;21.3;0.0
40860.0;0.0;24.6;17.2;6.2;4.2;20.1;67.75;4.133333;0.0;26.3;14.8;11.7;3.8;26.3;17.6;10.2
40861.0;0.0;24.6;17.8;4.8;3.4;20.14;69.75;8.3;0.0;24.6;17.2;6.2;0.0;26.3;14.8;11.7
40862.0;0.0;22.8;16.9;1.7;3.3;18.74;70.0;2.0;0.0;24.6;17.8;4.8;0.0;24.6;17.2;6.2
40863.0;0.0;28.0;12.8;11.5;2.6;19.96;60.25;3.366667;0.0;22.8;16.9;1.7;0.0;24.6;17.8;4.8
40864.0;0.0;28.4;15.2;11.7;3.5;21.16;68.0;4.1;0.0;28.0;12.8;11.5;0.0;22.8;16.9;1.7
40865.0;0.0;27.8;17.0;11.8;3.9;21.32;65.0;5.066667;0.0;28.4;15.2;11.7;0.0;28.0;12.8;11.5
40866.0;0.0;31.8;15.8;12.0;3.9;22.8;61.0;3.8;0.0;27.8;17.0;11.8;0.0;28.4;15.2;11.7
40867.0;0.0;29.7;17.8;5.0;4.8;23.7;62.5;1.466667;0.0;31.8;15.8;12.0;0.0;27.8;17.0;11.8
40868.0;0.0;26.4;20.6;0.4;3.9;22.52;85.5;2.533333;0.0;29.7;17.8;5.0;0.0;31.8;15.8;12.0
40869.0;4.0;25.3;20.0;3.1;1.6;21.48;83.75;4.366667;0.0;26.4;20.6;0.4;0.0;29.7;17.8;5.0
40870.0;3.2;26.9;17.1;7.1;1.4;21.14;71.0;3.2;4.0;25.3;20.0;3.1;0.0;26.4;20.6;0.4
40871.0;0.0;27.8;15.1;10.9;2.3;20.9;66.5;3.433333;3.2;26.9;17.1;7.1;4.0;25.3;20.0;3.1
40872.0;0.0;31.6;15.3;11.9;3.0;22.32;71.75;2.7;0.0;27.8;15.1;10.9;3.2;26.9;17.1;7.1
40873.0;0.0;32.8;17.4;11.8;2.9;24.04;66.5;2.2;0.0;31.6;15.3;11.9;0.0;27.8;15.1;10.9
40874.0;0.0;33.4;20.1;10.7;3.6;25.2;73.5;3.566667;0.0;32.8;17.4;11.8;0.0;31.6;15.3;11.9
40875.0;0.0;35.8;21.0;11.9;3.7;26.56;65.25;3.733333;0.0;33.4;20.1;10.7;0.0;32.8;17.4;11.8
40876.0;0.0;34.9;20.5;9.2;4.4;25.68;72.25;2.166667;0.0;35.8;21.0;11.9;0.0;33.4;20.1;10.7
40877.0;0.0;32.7;20.6;6.1;3.4;24.62;77.5;4.666667;0.0;34.9;20.5;9.2;0.0;35.8;21.0;11.9
40878.0;18.0;25.2;14.8;12.0;4.5;18.76;60.25;3.266667;0.0;32.7;20.6;6.1;0.0;34.9;20.5;9.2
40879.0;0.0;26.5;15.0;8.6;3.5;19.46;70.5;1.533333;18.0;25.2;14.8;12.0;0.0;32.7;20.6;6.1
40880.0;0.0;29.1;15.6;10.4;2.7;21.86;69.25;4.566667;0.0;26.5;15.0;8.6;18.0;25.2;14.8;12.0
40881.0;0.0;31.0;18.6;11.1;3.0;23.48;67.25;2.8;0.0;29.1;15.6;10.4;0.0;26.5;15.0;8.6
40882.0;0.0;32.8;19.3;8.6;3.5;24.52;68.5;3.466667;0.0;31.0;18.6;11.1;0.0;29.1;15.6;10.4
40883.0;0.1;32.0;21.4;3.4;3.7;24.46;77.75;2.133333;0.0;32.8;19.3;8.6;0.0;31.0;18.6;11.1
40884.0;0.6;33.3;20.1;8.2;2.8;25.66;70.5;2.466667;0.1;32.0;21.4;3.4;0.0;32.8;19.3;8.6
40885.0;0.0;29.2;19.5;8.0;2.9;22.74;70.25;4.033333;0.6;33.3;20.1;8.2;0.1;32.0;21.4;3.4
40886.0;0.0;27.5;17.8;4.1;3.0;21.98;70.25;4.166667;0.0;29.2;19.5;8.0;0.6;33.3;20.1;8.2
40887.0;0.0;30.1;17.6;7.8;2.7;22.5;75.0;4.066667;0.0;27.5;17.8;4.1;0.0;29.2;19.5;8.0
40888.0;0.0;30.8;18.2;9.6;2.9;23.64;68.0;2.466667;0.0;30.1;17.6;7.8;0.0;27.5;17.8;4.1
40889.0;0.0;32.6;17.9;11.6;3.4;22.8;72.25;2.3;0.0;30.8;18.2;9.6;0.0;30.1;17.6;7.8
40890.0;4.7;26.0;19.4;2.9;4.1;21.7;73.5;2.466667;0.0;32.6;17.9;11.6;0.0;30.8;18.2;9.6
40891.0;0.0;29.3;17.8;9.1;2.2;22.28;67.25;4.5;4.7;26.0;19.4;2.9;0.0;32.6;17.9;11.6
40892.0;2.1;28.1;16.3;6.8;3.1;20.62;73.75;2.4;0.0;29.3;17.8;9.1;4.7;26.0;19.4;2.9
40893.0;5.6;27.4;17.0;4.7;2.7;21.94;82.25;2.166667;2.1;28.1;16.3;6.8;0.0;29.3;17.8;9.1
40894.0;16.9;30.0;18.0;8.5;2.0;23.0;62.25;2.1;5.6;27.4;17.0;4.7;2.1;28.1;16.3;6.8
40895.0;1.8;29.4;18.8;10.3;2.7;23.16;65.75;2.933333;16.9;30.0;18.0;8.5;5.6;27.4;17.0;4.7
40896.0;0.0;32.8;18.9;12.3;4.2;25.08;60.0;2.3;1.8;29.4;18.8;10.3;16.9;30.0;18.0;8.5
40897.0;0.0;36.1;19.3;11.8;4.5;26.1;62.5;2.466667;0.0;32.8;18.9;12.3;1.8;29.4;18.8;10.3
40898.0;0.0;33.9;22.0;10.0;4.3;25.66;71.75;2.5;0.0;36.1;19.3;11.8;0.0;32.8;18.9;12.3
40899.0;0.0;36.4;19.6;7.2;3.4;27.02;68.5;2.6;0.0;33.9;22.0;10.0;0.0;36.1;19.3;11.8
40900.0;0.7;32.0;24.0;4.9;3.5;27.12;73.5;3.666667;0.0;36.4;19.6;7.2;0.0;33.9;22.0;10.0
40901.0;0.2;25.3;17.5;0.0;3.6;19.46;87.25;2.2;0.7;32.0;24.0;4.9;0.0;36.4;19.6;7.2
40902.0;1.4;23.2;17.2;0.0;0.5;20.04;72.25;2.9;0.2;25.3;17.5;0.0;0.7;32.0;24.0;4.9
40903.0;0.0;29.2;17.5;10.9;2.6;22.76;65.25;5.033333;1.4;23.2;17.2;0.0;0.2;25.3;17.5;0.0
40904.0;0.0;28.1;18.7;1.1;3.6;22.68;74.75;3.7;0.0;29.2;17.5;10.9;1.4;23.2;17.2;0.0
40905.0;0.0;28.4;19.3;10.4;2.4;22.86;64.25;3.933333;0.0;28.1;18.7;1.1;0.0;29.2;17.5;10.9
40906.0;0.0;29.0;16.6;11.7;3.8;21.94;64.0;3.866667;0.0;28.4;19.3;10.4;0.0;28.1;18.7;1.1
40907.0;0.0;30.6;18.3;6.4;4.1;23.86;65.75;4.1;0.0;29.0;16.6;11.7;0.0;28.4;19.3;10.4
40908.0;0.0;23.2;18.3;0.8;3.4;20.16;83.5;6.033333;0.0;30.6;18.3;6.4;0.0;29.0;16.6;11.7
40909.0;14.4;26.0;17.8;2.3;1.0;21.04;85.75;4.3;0.0;23.2;18.3;0.8;0.0;30.6;18.3;6.4
40910.0;7.4;28.2;20.1;10.1;1.7;22.68;73.0;3.533333;14.4;26.0;17.8;2.3;0.0;23.2;18.3;0.8
40911.0;0.0;30.7;17.4;9.5;2.1;23.32;70.5;3.666667;7.4;28.2;20.1;10.1;14.4;26.0;17.8;2.3
40912.0;0.0;29.0;18.2;10.7;3.2;22.12;68.0;3.2;0.0;30.7;17.4;9.5;7.4;28.2;20.1;10.1
40913.0;0.0;28.7;17.4;11.4;2.7;22.74;63.75;4.866667;0.0;29.0;18.2;10.7;0.0;30.7;17.4;9.5
40914.0;0.0;32.3;19.5;11.9;3.4;25.26;70.5;3.0;0.0;28.7;17.4;11.4;0.0;29.0;18.2;10.7
40915.0;0.0;30.4;21.3;10.3;2.7;24.84;74.0;3.966667;0.0;32.3;19.5;11.9;0.0;28.7;17.4;11.4
40916.0;0.0;34.2;21.2;11.9;2.6;26.16;68.25;5.233333;0.0;30.4;21.3;10.3;0.0;32.3;19.5;11.9
40917.0;0.0;35.5;21.6;12.1;3.9;27.18;62.75;5.566667;0.0;34.2;21.2;11.9;0.0;30.4;21.3;10.3
40918.0;0.0;32.3;21.0;10.7;4.7;26.02;71.75;3.6;0.0;35.5;21.6;12.1;0.0;34.2;21.2;11.9
40919.0;0.0;37.0;22.4;9.4;3.9;28.34;58.0;4.6;0.0;32.3;21.0;10.7;0.0;35.5;21.6;12.1
40920.0;0.2;33.4;23.2;4.5;5.2;26.38;78.0;2.966667;0.0;37.0;22.4;9.4;0.0;32.3;21.0;10.7
40921.0;29.8;24.2;20.8;0.0;2.5;22.2;93.0;3.766667;0.2;33.4;23.2;4.5;0.0;37.0;22.4;9.4
40922.0;39.3;22.0;20.0;0.0;0.4;20.68;95.0;5.033333;29.8;24.2;20.8;0.0;0.2;33.4;23.2;4.5
40923.0;40.9;28.6;19.2;8.6;0.3;22.64;74.0;0.933333;39.3;22.0;20.0;0.0;29.8;24.2;20.8;0.0
40924.0;0.0;30.8;18.0;11.6;2.4;23.6;68.0;3.4;40.9;28.6;19.2;8.6;39.3;22.0;20.0;0.0
40925.0;0.0;30.1;19.6;11.7;2.9;24.2;75.25;5.766667;0.0;30.8;18.0;11.6;40.9;28.6;19.2;8.6
40926.0;0.0;30.1;20.9;12.4;3.2;24.6;72.0;3.633333;0.0;30.1;19.6;11.7;0.0;30.8;18.0;11.6
40927.0;0.0;33.0;19.6;11.8;3.4;25.28;68.0;2.8;0.0;30.1;20.9;12.4;0.0;30.1;19.6;11.7
40928.0;0.0;33.4;20.3;9.0;2.7;26.38;70.0;2.766667;0.0;33.0;19.6;11.8;0.0;30.1;20.9;12.4
40929.0;0.0;33.5;22.5;10.2;2.8;27.04;69.25;1.233333;0.0;33.4;20.3;9.0;0.0;33.0;19.6;11.8
40930.0;0.0;35.1;22.2;10.2;3.3;28.26;63.0;2.466667;0.0;33.5;22.5;10.2;0.0;33.4;20.3;9.0
40931.0;0.0;36.8;24.3;12.0;4.4;29.84;59.75;1.566667;0.0;35.1;22.2;10.2;0.0;33.5;22.5;10.2
40932.0;0.0;35.2;25.4;7.5;5.1;28.24;71.75;2.666667;0.0;36.8;24.3;12.0;0.0;35.1;22.2;10.2
40933.0;33.0;29.4;22.0;9.3;3.7;24.1;74.75;3.333333;0.0;35.2;25.4;7.5;0.0;36.8;24.3;12.0
40934.0;0.8;28.8;18.1;11.1;3.5;22.76;59.5;3.866667;33.0;29.4;22.0;9.3;0.0;35.2;25.4;7.5
40935.0;0.2;27.9;17.6;10.6;3.5;22.14;67.25;4.533333;0.8;28.8;18.1;11.1;33.0;29.4;22.0;9.3
40936.0;0.0;28.9;18.2;11.9;3.3;22.9;67.5;4.766667;0.2;27.9;17.6;10.6;0.8;28.8;18.1;11.1
40937.0;0.0;31.8;17.8;12.1;3.3;23.88;66.75;2.466667;0.0;28.9;18.2;11.9;0.2;27.9;17.6;10.6
40938.0;0.0;34.9;18.3;12.0;3.3;25.6;60.0;2.6;0.0;31.8;17.8;12.1;0.0;28.9;18.2;11.9
40939.0;0.0;36.6;19.2;11.6;4.5;27.22;61.25;1.466667;0.0;34.9;18.3;12.0;0.0;31.8;17.8;12.1
40940.0;0.0;34.4;20.9;9.5;4.0;26.72;72.75;3.133333;0.0;36.6;19.2;11.6;0.0;34.9;18.3;12.0
40941.0;0.0;35.2;22.2;10.3;3.1;27.28;76.5;2.733333;0.0;34.4;20.9;9.5;0.0;36.6;19.2;11.6
40942.0;1.6;36.2;24.4;6.6;3.1;28.6;72.5;1.766667;0.0;35.2;22.2;10.3;0.0;34.4;20.9;9.5
40943.0;0.1;36.1;23.6;4.9;6.3;26.74;79.5;3.966667;1.6;36.2;24.4;6.6;0.0;35.2;22.2;10.3
40944.0;4.9;35.7;23.5;6.4;3.0;27.0;79.25;1.866667;0.1;36.1;23.6;4.9;1.6;36.2;24.4;6.6
40945.0;10.7;31.7;24.6;3.4;2.6;26.36;79.5;2.7;4.9;35.7;23.5;6.4;0.1;36.1;23.6;4.9
40946.0;0.5;32.4;24.0;4.2;1.7;27.3;80.0;2.466667;10.7;31.7;24.6;3.4;4.9;35.7;23.5;6.4
40947.0;0.0;36.5;22.8;10.3;2.1;27.98;73.75;2.2;0.5;32.4;24.0;4.2;10.7;31.7;24.6;3.4
40948.0;9.6;30.0;22.7;4.0;3.6;25.08;80.5;2.866667;0.0;36.5;22.8;10.3;0.5;32.4;24.0;4.2
40949.0;0.0;29.3;22.0;10.4;2.0;24.18;69.5;4.033333;9.6;30.0;22.7;4.0;0.0;36.5;22.8;10.3
40950.0;0.3;29.4;18.6;11.6;2.9;23.52;62.75;2.466667;0.0;29.3;22.0;10.4;9.6;30.0;22.7;4.0
40951.0;0.0;31.9;18.1;11.4;4.2;24.08;58.75;2.233333;0.3;29.4;18.6;11.6;0.0;29.3;22.0;10.4
40952.0;0.0;33.3;19.0;11.8;3.6;25.18;69.25;3.333333;0.0;31.9;18.1;11.4;0.3;29.4;18.6;11.6
40953.0;0.0;36.0;20.5;12.0;3.5;27.6;61.0;2.133333;0.0;33.3;19.0;11.8;0.0;31.9;18.1;11.4
40954.0;0.0;36.6;23.2;12.0;4.0;29.48;58.75;4.166667;0.0;36.0;20.5;12.0;0.0;33.3;19.0;11.8
40955.0;0.0;36.9;25.8;8.7;5.1;29.74;59.75;3.466667;0.0;36.6;23.2;12.0;0.0;36.0;20.5;12.0
40956.0;0.0;37.0;24.4;10.3;4.2;29.7;61.25;3.766667;0.0;36.9;25.8;8.7;0.0;36.6;23.2;12.0
40957.0;0.0;37.5;24.1;11.1;3.8;30.3;54.0;4.433333;0.0;37.0;24.4;10.3;0.0;36.9;25.8;8.7
40958.0;0.0;39.0;24.2;11.5;5.8;28.36;68.75;6.133333;0.0;37.5;24.1;11.1;0.0;37.0;24.4;10.3
40959.0;17.3;35.1;23.0;10.2;6.4;28.56;58.5;2.733333;0.0;39.0;24.2;11.5;0.0;37.5;24.1;11.1
40960.0;0.0;34.9;23.4;7.5;4.1;27.02;72.0;4.366667;17.3;35.1;23.0;10.2;0.0;39.0;24.2;11.5
40961.0;79.0;28.5;22.7;0.9;2.8;24.26;91.0;2.133333;0.0;34.9;23.4;7.5;17.3;35.1;23.0;10.2
40962.0;6.5;32.0;21.4;9.7;0.8;26.32;72.75;2.566667;79.0;28.5;22.7;0.9;0.0;34.9;23.4;7.5
40963.0;0.0;30.2;22.9;10.3;3.0;25.02;75.25;3.633333;6.5;32.0;21.4;9.7;79.0;28.5;22.7;0.9
40964.0;0.0;25.8;21.4;0.1;3.5;22.98;91.25;2.466667;0.0;30.2;22.9;10.3;6.5;32.0;21.4;9.7
40965.0;9.0;32.0;21.4;6.1;0.5;25.38;75.75;2.433333;0.0;25.8;21.4;0.1;0.0;30.2;22.9;10.3
40966.0;0.0;31.1;19.0;11.3;2.5;24.34;72.5;3.033333;9.0;32.0;21.4;6.1;0.0;25.8;21.4;0.1
40967.0;0.0;33.9;21.2;8.0;2.9;26.64;72.75;3.666667;0.0;31.1;19.0;11.3;9.0;32.0;21.4;6.1
40968.0;0.0;35.0;21.7;4.8;4.2;25.6;78.75;2.366667;0.0;33.9;21.2;8.0;0.0;31.1;19.0;11.3
40969.0;34.9;28.6;21.8;5.3;1.9;25.06;74.25;2.833333;0.0;35.0;21.7;4.8;0.0;33.9;21.2;8.0
40970.0;2.1;28.8;21.0;4.2;2.2;23.56;76.75;3.066667;34.9;28.6;21.8;5.3;0.0;35.0;21.7;4.8
40971.0;0.0;30.0;19.0;10.4;1.8;23.76;73.25;4.5;2.1;28.8;21.0;4.2;34.9;28.6;21.8;5.3
40972.0;0.0;34.8;19.6;10.1;2.7;26.02;70.75;1.266667;0.0;30.0;19.0;10.4;2.1;28.8;21.0;4.2
40973.0;0.0;35.3;21.2;10.2;3.0;27.32;68.25;3.6;0.0;34.8;19.6;10.1;0.0;30.0;19.0;10.4
40974.0;0.0;36.2;21.8;9.5;3.3;27.5;65.0;2.7;0.0;35.3;21.2;10.2;0.0;34.8;19.6;10.1
40975.0;0.2;36.5;20.4;10.3;3.5;27.06;68.75;1.5;0.0;36.2;21.8;9.5;0.0;35.3;21.2;10.2
40976.0;0.0;33.3;21.9;7.1;3.6;26.62;78.5;2.933333;0.2;36.5;20.4;10.3;0.0;36.2;21.8;9.5
40977.0;0.0;32.0;22.0;9.8;1.9;25.74;75.25;2.733333;0.0;33.3;21.9;7.1;0.2;36.5;20.4;10.3
40978.0;0.0;34.4;20.4;10.1;2.7;27.24;66.25;3.666667;0.0;32.0;22.0;9.8;0.0;33.3;21.9;7.1
40979.0;0.0;37.0;22.6;10.1;3.7;27.84;65.0;2.1;0.0;34.4;20.4;10.1;0.0;32.0;22.0;9.8
40980.0;0.0;37.1;21.8;10.1;4.7;29.42;53.0;1.6;0.0;37.0;22.6;10.1;0.0;34.4;20.4;10.1
40981.0;0.0;35.9;24.1;7.2;5.6;27.48;69.25;4.466667;0.0;37.1;21.8;10.1;0.0;37.0;22.6;10.1
40982.0;21.3;25.2;22.1;0.0;2.8;22.86;94.75;1.233333;0.0;35.9;24.1;7.2;0.0;37.1;21.8;10.1
40983.0;59.4;26.6;19.6;9.4;1.0;21.32;71.5;3.3;21.3;25.2;22.1;0.0;0.0;35.9;24.1;7.2
40984.0;0.0;28.9;15.6;9.9;1.9;21.88;73.0;2.6;59.4;26.6;19.6;9.4;21.3;25.2;22.1;0.0
40985.0;0.0;29.6;18.5;8.7;2.3;23.2;68.75;3.4;0.0;28.9;15.6;9.9;59.4;26.6;19.6;9.4
40986.0;0.0;32.2;18.0;9.6;3.0;23.8;66.75;3.4;0.0;29.6;18.5;8.7;0.0;28.9;15.6;9.9
40987.0;0.0;32.6;18.0;9.0;2.9;24.84;58.0;1.166667;0.0;32.2;18.0;9.6;0.0;29.6;18.5;8.7
40988.0;0.0;32.9;19.0;7.9;3.7;24.54;61.5;2.7;0.0;32.6;18.0;9.0;0.0;32.2;18.0;9.6
40989.0;0.0;26.4;19.3;1.3;3.3;23.08;74.5;1.966667;0.0;32.9;19.0;7.9;0.0;32.6;18.0;9.0
40990.0;0.7;28.5;19.7;6.3;2.1;22.8;74.25;2.066667;0.0;26.4;19.3;1.3;0.0;32.9;19.0;7.9
40991.0;0.3;26.7;17.8;4.4;2.4;20.9;80.0;3.233333;0.7;28.5;19.7;6.3;0.0;26.4;19.3;1.3
40992.0;2.2;27.3;17.2;9.9;1.8;20.86;68.75;2.566667;0.3;26.7;17.8;4.4;0.7;28.5;19.7;6.3
40993.0;0.0;27.4;15.5;7.8;2.3;20.82;77.25;1.666667;2.2;27.3;17.2;9.9;0.3;26.7;17.8;4.4
40994.0;0.0;28.4;16.8;4.9;2.0;21.42;77.75;2.533333;0.0;27.4;15.5;7.8;2.2;27.3;17.2;9.9
40995.0;1.6;22.7;17.0;7.7;2.1;18.38;53.5;5.4;0.0;28.4;16.8;4.9;0.0;27.4;15.5;7.8
40996.0;0.0;21.8;11.2;10.0;4.6;15.92;54.75;5.666667;1.6;22.7;17.0;7.7;0.0;28.4;16.8;4.9
40997.0;0.0;26.1;9.8;9.6;3.2;17.64;52.25;2.033333;0.0;21.8;11.2;10.0;1.6;22.7;17.0;7.7
40998.0;0.0;27.9;13.1;9.3;3.5;19.54;66.0;1.833333;0.0;26.1;9.8;9.6;0.0;21.8;11.2;10.0
40999.0;0.0;29.4;16.4;9.4;2.7;21.6;73.25;2.666667;0.0;27.9;13.1;9.3;0.0;26.1;9.8;9.6
41000.0;0.0;31.1;17.2;10.0;3.5;23.02;70.0;0.566667;0.0;29.4;16.4;9.4;0.0;27.9;13.1;9.3
41001.0;0.0;32.6;17.2;9.6;3.0;23.6;61.0;2.466667;0.0;31.1;17.2;10.0;0.0;29.4;16.4;9.4
41002.0;0.0;30.9;16.4;5.9;3.3;22.48;77.0;1.833333;0.0;32.6;17.2;9.6;0.0;31.1;17.2;10.0
41003.0;0.0;34.4;18.8;6.7;3.0;24.92;66.0;1.866667;0.0;30.9;16.4;5.9;0.0;32.6;17.2;9.6
41004.0;0.0;25.5;18.2;0.0;3.5;21.02;83.5;4.033333;0.0;34.4;18.8;6.7;0.0;30.9;16.4;5.9
41005.0;10.8;25.5;17.7;8.7;0.9;19.84;67.25;1.933333;0.0;25.5;18.2;0.0;0.0;34.4;18.8;6.7
41006.0;0.0;27.6;13.4;9.1;2.6;19.4;63.5;2.433333;10.8;25.5;17.7;8.7;0.0;25.5;18.2;0.0
41007.0;0.0;31.0;14.1;8.9;3.0;21.26;67.5;1.466667;0.0;27.6;13.4;9.1;10.8;25.5;17.7;8.7
41008.0;0.0;28.0;18.6;8.7;3.0;22.26;77.5;5.566667;0.0;31.0;14.1;8.9;0.0;27.6;13.4;9.1
41009.0;0.0;27.5;20.9;0.0;2.5;23.64;82.5;2.233333;0.0;28.0;18.6;8.7;0.0;31.0;14.1;8.9
41010.0;0.1;29.5;22.8;1.0;1.9;24.54;83.25;1.633333;0.0;27.5;20.9;0.0;0.0;28.0;18.6;8.7
41011.0;0.0;26.7;21.1;0.7;1.4;22.36;84.75;1.466667;0.1;29.5;22.8;1.0;0.0;27.5;20.9;0.0
41012.0;0.1;27.9;18.9;5.8;1.2;22.1;79.25;3.066667;0.0;26.7;21.1;0.7;0.1;29.5;22.8;1.0
41013.0;26.6;23.5;17.9;0.0;1.9;19.5;95.75;2.133333;0.1;27.9;18.9;5.8;0.0;26.7;21.1;0.7
41014.0;14.7;26.6;17.4;7.5;0.4;20.28;77.75;0.6;26.6;23.5;17.9;0.0;0.1;27.9;18.9;5.8
41015.0;0.0;26.2;15.8;4.6;1.7;20.0;81.75;2.633333;14.7;26.6;17.4;7.5;26.6;23.5;17.9;0.0
41016.0;0.0;29.6;16.8;8.7;1.5;22.12;75.5;1.7;0.0;26.2;15.8;4.6;14.7;26.6;17.4;7.5
41017.0;0.1;30.5;16.9;8.3;2.3;22.34;73.75;1.933333;0.0;29.6;16.8;8.7;0.0;26.2;15.8;4.6
41018.0;0.0;24.5;18.4;0.0;2.6;21.06;83.75;3.033333;0.1;30.5;16.9;8.3;0.0;29.6;16.8;8.7
41019.0;0.0;30.2;18.6;8.4;1.4;22.86;75.75;2.2;0.0;24.5;18.4;0.0;0.1;30.5;16.9;8.3
41020.0;0.0;27.9;16.4;5.0;2.6;20.24;76.5;2.733333;0.0;30.2;18.6;8.4;0.0;24.5;18.4;0.0
41021.0;0.4;22.2;13.2;7.2;2.2;16.16;67.5;2.333333;0.0;27.9;16.4;5.0;0.0;30.2;18.6;8.4
